::ffff:127.0.0.1 - - [02/May/2020:00:12:35 +0000] "GET /get-a-quote.html HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [02/May/2020:00:25:17 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Go-http-client/1.1"
::ffff:127.0.0.1 - - [02/May/2020:00:25:17 +0000] "GET /humans.txt HTTP/1.1" 404 149 "-" "Go-http-client/1.1"
::ffff:127.0.0.1 - - [02/May/2020:00:25:18 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Go-http-client/1.1"
::ffff:127.0.0.1 - - [02/May/2020:00:25:18 +0000] "GET / HTTP/1.1" 200 90999 "-" "Go-http-client/1.1"
::ffff:196.52.43.110 - - [02/May/2020:00:33:22 +0000] "GET / HTTP/1.0" 200 90999 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3602.2 Safari/537.36"
::ffff:127.0.0.1 - - [02/May/2020:01:15:18 +0000] "GET / HTTP/1.1" 200 90999 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [02/May/2020:01:36:16 +0000] "GET / HTTP/1.1" 200 90999 "-" "-"
::ffff:127.0.0.1 - - [02/May/2020:01:42:29 +0000] "GET / HTTP/1.1" 200 90999 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [02/May/2020:01:42:29 +0000] "GET / HTTP/1.1" 200 90999 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [02/May/2020:01:42:30 +0000] "GET / HTTP/1.1" 200 90999 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [02/May/2020:01:42:30 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [02/May/2020:01:42:30 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [02/May/2020:01:42:30 +0000] "GET / HTTP/1.1" 200 90999 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [02/May/2020:01:42:30 +0000] "GET / HTTP/1.1" 200 90999 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [02/May/2020:01:42:31 +0000] "GET / HTTP/1.1" 200 90999 "-" "AWS Security Scanner"
