::ffff:162.243.139.86 - - [16/Jun/2020:00:29:21 +0000] "GET / HTTP/1.1" 200 58097 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:127.0.0.1 - - [16/Jun/2020:00:42:04 +0000] "GET / HTTP/1.1" 200 58097 "-" "Mozilla/4.0 (PDA; PalmOS/sony/model prmr/Revision:1.1.54 (en)) NetFront/3.0"
::ffff:127.0.0.1 - - [16/Jun/2020:00:45:31 +0000] "GET / HTTP/1.1" 200 58097 "-" "Mozilla/5.0 (MeeGo; NokiaN950-00/00) AppleWebKit/534.13 (KHTML, like Gecko) NokiaBrowser/8.5.0 Mobile Safari/534.13"
::ffff:127.0.0.1 - - [16/Jun/2020:01:27:06 +0000] "POST /boaform/admin/formLogin HTTP/1.1" 404 163 "http://3.22.177.86:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
::ffff:127.0.0.1 - - [16/Jun/2020:01:48:44 +0000] "GET / HTTP/1.1" 200 58097 "-" "-"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:08 +0000] "GET / HTTP/1.1" 200 58097 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:08 +0000] "GET / HTTP/1.1" 200 58097 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:09 +0000] "GET / HTTP/1.1" 200 58097 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:09 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:09 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:09 +0000] "GET / HTTP/1.1" 200 58097 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:09 +0000] "GET / HTTP/1.1" 200 58097 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:09 +0000] "GET / HTTP/1.1" 200 58097 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:09 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:01:50:09 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [16/Jun/2020:02:00:32 +0000] "GET / HTTP/1.1" 200 58097 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
::ffff:127.0.0.1 - - [16/Jun/2020:03:06:24 +0000] "GET / HTTP/1.1" 200 58097 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
